3.019542031802022186e-01,2.805558019305120498e-01,2.895459055750314037e-01,2.847965974527417732e-01,2.782898063586082271e-01,2.493471922753482117e-01,2.738033818508335271e-01,2.801013232129181962e-01,2.783624092597861144e-01,2.716569481023557997e-01,2.867281119370565512e-01,2.818494803797444437e-01,2.456920698829211658e-01,2.676984503977039020e-01,2.510165803530440276e-01,2.784519234229594353e-01,2.845649355399898495e-01,2.884155859696206359e-01,2.797093904634154193e-01,2.475740415455017496e-01,2.844442243345733368e-01,2.825579122562704160e-01,2.782962094958582044e-01,2.879298861510084517e-01,2.861734489442260276e-01,2.734986413857798948e-01,2.581235973596773259e-01,2.851501024877382551e-01,2.778466801202293945e-01,2.894340350380541493e-01
8.067863912210990307e+00,7.700746486379570044e+00,7.908216449821848570e+00,7.759579251871437044e+00,8.011925887895731790e+00,7.702732657605916522e+00,7.614311032501391630e+00,7.748744271998741162e+00,7.655310470076473806e+00,7.504701776757142007e+00,7.756945724899145134e+00,8.117085847401270371e+00,7.616904260041586383e+00,7.549217012976745522e+00,7.329992002606043222e+00,7.686013287183244280e+00,7.827122287666431255e+00,7.842841532097530433e+00,8.109183065325126449e+00,7.646214060439594284e+00,7.867102844590744049e+00,7.880787264224701438e+00,7.672732404343451940e+00,7.990854641923201385e+00,7.863868812642131445e+00,7.897520057103688984e+00,7.975829014627121794e+00,7.924793576472234591e+00,7.693829286199464157e+00,7.908398957996148226e+00
