0.13471,0.11667,0.10954,0.10101,0.081044,0.086672,5.4621,4.7273,4.4369,4.0947,3.2857,3.5262
0.14674,0.12583,0.11908,0.10875,0.08869,0.095465,5.877,5.0377,4.7725,4.3576,3.5535,3.8225
0.18326,0.16476,0.15295,0.12991,0.091948,0.098846,7.2867,6.5505,6.082,5.1722,3.6528,3.9293
0.1945,0.16678,0.15698,0.12907,0.096488,0.10521,7.5896,6.5099,6.1227,5.0332,3.7629,4.1169
0.16341,0.14291,0.12948,0.10978,0.08355,0.085461,6.5821,5.7535,5.2161,4.4153,3.3665,3.4545
0.15325,0.13249,0.12449,0.10015,0.079048,0.079209,6.2723,5.4235,5.0922,4.0971,3.2364,3.2428
0.19447,0.15393,0.13944,0.11841,0.093133,0.098859,7.7131,6.1036,5.5244,4.6991,3.6854,3.9155
0.18925,0.16059,0.14482,0.12839,0.092977,0.10536,7.3998,6.2756,5.6651,5.0157,3.6337,4.1431
0.17609,0.1481,0.13755,0.12367,0.096679,0.10179,6.8954,5.7984,5.3818,4.843,3.7883,3.9893
0.1899,0.1645,0.14949,0.13398,0.10328,0.11353,7.406,6.4164,5.8368,5.2329,4.0206,4.4343
0.20417,0.17088,0.15713,0.13506,0.10572,0.11265,7.8005,6.5239,6.0039,5.1564,4.0319,4.3009
0.18837,0.15397,0.14055,0.12753,0.097413,0.10403,7.3226,5.9807,5.4675,4.9535,3.7829,4.0269
0.18327,0.14838,0.13869,0.11864,0.086025,0.094116,7.3165,5.9288,5.5357,4.7379,3.4468,3.7646
0.19198,0.15714,0.15028,0.13061,0.096632,0.10353,7.5258,6.1575,5.8882,5.1077,3.7781,4.0625
0.20438,0.17007,0.15852,0.13346,0.10425,0.10732,7.8318,6.5189,6.0827,5.1177,3.989,4.1135
0.21506,0.1807,0.15813,0.13753,0.10384,0.11122,8.2206,6.9099,6.0522,5.2607,3.968,4.2361
0.12823,0.10224,0.095652,0.08032,0.061252,0.063167,5.6207,4.4795,4.1955,3.5179,2.6845,2.7655
0.1074,0.084509,0.080798,0.069454,0.061108,0.064102,4.6875,3.6866,3.5257,3.03,2.6616,2.8074
0.11441,0.094221,0.087625,0.078177,0.068518,0.067161,4.9016,4.0398,3.7579,3.3513,2.928,2.8744
0.13267,0.11415,0.10854,0.094624,0.077826,0.080145,5.5296,4.7584,4.5268,3.9488,3.2471,3.3421
0.14784,0.12785,0.11379,0.10106,0.078689,0.083407,6.0415,5.223,4.65,4.1285,3.2169,3.4282
0.14154,0.12361,0.11253,0.09956,0.080832,0.086305,5.8043,5.0697,4.6144,4.0839,3.3231,3.5429
0.14385,0.12501,0.111,0.10281,0.082761,0.087052,5.8892,5.1233,4.546,4.2074,3.3937,3.5584
0.14836,0.12715,0.11674,0.10469,0.082962,0.09025,6.0494,5.1809,4.7526,4.2659,3.3779,3.6809
0.16885,0.13952,0.12708,0.11634,0.089743,0.096887,6.7377,5.5692,5.0756,4.6481,3.585,3.8537
0.13707,0.11454,0.10853,0.10252,0.080845,0.08537,5.6261,4.6965,4.4509,4.2032,3.3225,3.5129
0.11934,0.10015,0.094604,0.087377,0.074263,0.074481,5.0092,4.2061,3.9701,3.6738,3.1146,3.1229
0.16178,0.14325,0.12859,0.11594,0.088613,0.099093,6.5345,5.7864,5.1929,4.6818,3.5755,3.9961
0.16327,0.14244,0.12827,0.11527,0.092528,0.097889,6.5302,5.6928,5.1325,4.6123,3.701,3.9159
0.15202,0.12789,0.1143,0.10526,0.088682,0.088168,6.109,5.1408,4.5897,4.2308,3.5562,3.5519
0.16026,0.13688,0.125,0.11192,0.088424,0.097569,6.3758,5.4447,4.9751,4.4455,3.5262,3.8978
