0.17519,0.16445,0.15531,0.14352,0.12833,0.12433,4.8155,4.525,4.2739,3.959,3.5367,3.391
0.17523,0.16287,0.1487,0.13798,0.12466,0.11706,4.8061,4.4625,4.0797,3.7831,3.3984,3.1959
0.17237,0.16402,0.15168,0.14254,0.13637,0.12953,4.7016,4.4791,4.1471,3.8911,3.7372,3.5332
0.1505,0.1373,0.13128,0.12384,0.11612,0.1079,4.2997,3.9273,3.7474,3.544,3.3154,3.092
0.12623,0.11304,0.10566,0.097846,0.091594,0.086549,3.8981,3.4916,3.2616,3.0274,2.8311,2.683
0.15898,0.14566,0.13767,0.13139,0.12257,0.11486,4.4412,4.0687,3.841,3.6703,3.4194,3.1891
0.1598,0.14652,0.13876,0.12707,0.11713,0.10924,4.4307,4.0615,3.8474,3.5258,3.2586,3.0192
0.17015,0.15203,0.1433,0.13257,0.12334,0.117,4.6633,4.1672,3.9237,3.6413,3.3639,3.1988
0.15995,0.14123,0.13492,0.1278,0.11876,0.10973,4.4224,3.9074,3.737,3.5339,3.2853,3.0561
0.17897,0.16165,0.1523,0.14426,0.13176,0.11928,4.8543,4.3795,4.1287,3.9153,3.577,3.2436
0.1355,0.12646,0.12151,0.11591,0.10835,0.098619,3.9133,3.6477,3.5127,3.3556,3.1257,2.8272
0.11575,0.10421,0.098036,0.091647,0.086917,0.083697,3.5846,3.2257,3.0355,2.8321,2.694,2.5644
0.14596,0.13475,0.12988,0.12332,0.11126,0.10659,4.1031,3.7894,3.6508,3.4593,3.1157,2.9991
0.12053,0.10809,0.10261,0.10049,0.094757,0.090332,3.5171,3.1544,2.9904,2.9345,2.7643,2.6199
0.17576,0.16036,0.15304,0.14359,0.13487,0.122,4.8199,4.401,4.2042,3.9342,3.7133,3.3658
0.16951,0.15356,0.14459,0.13978,0.12952,0.12008,4.676,4.2452,3.9895,3.8619,3.5677,3.3135
0.17467,0.16286,0.15186,0.14458,0.13529,0.1246,4.7587,4.4372,4.1401,3.9401,3.6835,3.4013
0.13528,0.12523,0.11938,0.11006,0.10466,0.098795,3.913,3.6175,3.4509,3.1824,3.0289,2.8635
0.12095,0.10884,0.10204,0.097456,0.092135,0.087318,3.7355,3.3618,3.1527,3.0095,2.8469,2.6846
0.17313,0.15456,0.14659,0.13911,0.12794,0.11996,4.7854,4.2782,4.0607,3.8454,3.5495,3.3333
0.15773,0.14101,0.13365,0.12696,0.11524,0.11,4.389,3.9294,3.7152,3.5346,3.2089,3.0809
0.15904,0.14359,0.1357,0.12561,0.1168,0.1111,4.3776,3.9532,3.7399,3.4607,3.2113,3.0531
0.16262,0.1466,0.13335,0.12819,0.11779,0.11557,4.5174,4.0753,3.6991,3.5639,3.2756,3.1925
0.1652,0.14991,0.13951,0.13318,0.12437,0.12044,4.5329,4.1079,3.8211,3.655,3.4106,3.2912
0.13086,0.12354,0.11811,0.11206,0.10238,0.098894,3.7772,3.5728,3.4036,3.2337,2.9483,2.844
0.11731,0.10742,0.099332,0.093802,0.086578,0.083142,3.6361,3.3302,3.0805,2.9088,2.6847,2.5673
0.16975,0.15024,0.1457,0.13712,0.12249,0.12095,4.6986,4.1613,4.0314,3.7894,3.3912,3.3239
0.16226,0.14327,0.13793,0.1276,0.11823,0.11276,4.5015,3.9729,3.8205,3.5405,3.2743,3.1206
0.1716,0.15461,0.14868,0.13953,0.13314,0.12394,4.6898,4.2292,4.0539,3.8184,3.6352,3.3837
0.17084,0.15759,0.14277,0.13943,0.13137,0.12479,4.7062,4.3424,3.9348,3.8421,3.6168,3.433
0.19133,0.17275,0.16548,0.14751,0.1386,0.12802,5.1787,4.6754,4.4769,3.9866,3.7569,3.4392
